code,symbol,name,industry
506863,SWADEIN,Swadeshi Industries & Leasing Ltd,
506879,GUJTHEM,Gujarat Themis Biosyn Ltd,
506906,SCBL,Saptak Chem And Business Ltd,
506919,MAKERSL,Makers Laboratories Ltd-$,
506935,CONTCHM,Continental Chemicals Ltd,
506943,JBCHEPHARM,JB Chemicals & Pharmaceuticals Ltd,
506945,IGLFXPL-B,Indo Gulf Industries Ltd,
506947,ADVPETR-B,Advance Petrochemicals Ltd,
506975,RAJSPTR,Rajasthan Petro Synthetics Ltd,
506979,APTPACK,Apt Packaging Ltd,
506981,BLUECHIPT,Bluechip Tex Industries Ltd,
507155,JAGAJITIND,Jagatjit Industries Ltd,
507180,KESARENT,Kesar Enterprises Ltd-$,
507205,TI,Tilaknagar Industries Ltd-$,
507265,EMERALL,Emerald Leisures Ltd,
507300,RAVALSUGAR,The Ravalgaon Sugar Farm Ltd,
507315,SAKHTISUG,Sakthi Sugars Ltd,
507410,WALCHANNAG,Walchandnagar Industries Ltd,
507438,IFBAGRO,IFB Agro Industries Ltd,
507474,KFBL,Kothari Fermentation & Biochem Ltd,
507486,CAPRO,Caprolactam Chemicals Ltd,
507488,GMBREW,GM Breweries Ltd,
507490,RANASUG,Rana Sugars Ltd,
507498,PICCASUG,Piccadily Sugar & Allied Industries Ltd,
507514,SDBL,Som Distilleries & Breweries Ltd,
507515,CJGEL,CJ Gelatine Products Ltd,
507526,ASALCBR,Associated Alcohols & Breweries Ltd,
507530,THAKKERS,Thakkers Group Ltd,
507543,CORAGRO,Coromandel Agro Products & Oils Ltd,
507552,FOODSIN,Foods & Inns Ltd,
507580,IVP,IVP Ltd,
507598,KLRFM,Kovilpatti Lakshmi Roller Flour Mills Ltd,
507609,OLYOI,Olympic Oil Industries Ltd,
507621,MLKFOOD,Milkfood Ltd,
507645,POLSON,Polson Ltd,
507663,SIGNGCL,Signature Green Corporation Ltd,
507685,WIPRO,Wipro Ltd,
507690,ORIBEVER,Orient Beverages Ltd,
507717,DHANUKA,Dhanuka Agritech Ltd,
507747,TTKHLTCARE,TTK Healthcare Ltd-$,
507753,TGVSL,TGV Sraac Ltd,
507759,LIMECHM,Lime Chemicals Ltd,
507779,KANPRPLA,Kanpur Plastipack Ltd,
507785,TAINWALCHM,Tainwala Chemicals and Plastics (India) Ltd,
507789,JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd,
507794,KHAICHEM,Khaitan Chemicals & Fertilizers Ltd,
507808,UNTTEMI,United Leasing & Industries Ltd,
507813,NOL,National Oxygen Ltd,
507815,GILLETTE,Gillette India Ltd,
507817,WIREFABR,Wires & Fabriks SA Ltd,
507828,ANSALHSG,Ansal Housing Ltd-$,
507833,COMPUPN,Computer Point Ltd,
507836,MCCHRLS-B,Mac Charles India Ltd,
507852,ADDIND,Addi Industries Ltd-$,
507864,PIONRINV,Pioneer Investcorp Ltd,
507872,ASHNOOR,Ashnoor Textile Mills Ltd,
507878,UNITECH,Unitech Ltd,
507880,VIPIND,VIP Industries Ltd-$,
507910,FIBERWEB,Fiberweb India Ltd,
507912,GYFTR,Gyftr Ltd,
507917,EASTBUILD,East Buildtech Ltd,
507938,MNPLFIN,Manipal Finance Corporation Ltd,
507944,BAJAJST,Bajaj Steel Industries Ltd,
507946,KIDUJA,Kiduja India Ltd,
507948,KEYCORP,Key Corporation Ltd,
507952,SHIKHARLETR,Shikhar Leasing & Trading Ltd,
507960,GUJHOTE,Gujarat Hotels Ltd,
507962,FYNX,Fynx Capital Ltd,
507966,RASRESOR,Ras Resorts & Apart Hotels Ltd,
507968,JOLYPLS,Jolly Plastic Industries Ltd,
507970,PARMCOS-B,Paramount Cosmetics India Ltd,
507981,JINDHOT,Jindal Hotels Ltd,
507984,DESIFARMS,Desi Farms India Ltd,
507987,JPTRLES,Jupiter Industries & Leasing Ltd,
507998,SIMMOND,Simmonds Marshall Ltd,
508136,BNALTD,B & A Ltd,
508486,HAWKINCOOK,Hawkins Cookers Ltd-$,
508494,WARRENTEA,Warren Tea Ltd-$,
508571,COCHMAL,Cochin Malabar Estates & Industries Ltd,
508664,BESTEAST,Best Eastern Hotels Ltd,
508670,NEAGI,Neelamalai Agro Industries Ltd,
508807,ISTLTD,I S T Ltd,
508814,COSMOFIRST,Cosmo First Ltd,
508867,NEWMKTAVE,New Markets Avenue Ltd,
508869,APOLLOHOSP,Apollo Hospitals Enterprise Ltd,
508875,NITINCAST,Nitin Castings Ltd,
508905,NEXOME,Nexome Capital Markets Ltd,
508906,EVERESTIND,Everest Industries Ltd,
508918,IRONWOOD,Ironwood Education Ltd,
508933,AYMSYNTEX,AYM Syntex Ltd,
508941,PANCARBON,Panasonic Carbon India Company Ltd-$,
508954,FINKURVE,Finkurve Financial Services Ltd,
508956,HBLEAS,HB Leasing & Finance Company Ltd,
508961,SHRICON,Shricon Industries Ltd,
508969,SULABEN,Sulabh Engineers & Services Ltd,
508980,FRONTCAP,Frontier Capital Ltd,
508989,NAVNETEDUL,Navneet Education Ltd,
508993,KEDIACN,Kedia Construction Company Ltd,
509003,TRANOCE,Transoceanic Properties Ltd,
509009,AUSOMENT,AuSom Enterprise Ltd,
509015,THAKRAL,Thakral Services India Ltd,
509020,RUCHINFRA,Ruchi Infrastructure Ltd,
509024,GOLDLEG,Golden Legand Leasing & finance Ltd,
509026,VJTFEDU,VJTF Eduservices Ltd,
509038,VOLLF,Voltaire Leasing & Finance Ltd,
509040,NETLINK,Netlink Solutions India Ltd,
509046,TRILIANCE,Triliance Polymers Ltd,
509048,LANCORHOL,Lancor Holdings Ltd,
509051,INDINFO,Indian Infotech & Software Ltd,
509053,BANASFN,Banas Finance Ltd,
509055,VISAKAIND,Visaka Industries Ltd,
509069,INFOMEDIA,Infomedia Press Ltd,
509073,HATHWAYB,Hathway Bhawani Cabletel & Datacom Ltd,
509079,GUFICBIO,Gufic Biosciences Ltd,
509084,PHOTON,Photon Capital Advisors Ltd,
509152,GRPLTD,GRP Ltd,
509162,INDAG,Indag Rubber Ltd-$,
509196,MMRUBBR-B,MM Rubber Company Ltd,
509220,PTL,PTL Enterprises Ltd-$,
509243,TVSSRICHAK,TVS Srichakra Ltd-$,
509423,SEL,Sanathnagar Enterprises Ltd,
509438,BENARAS,Benares Hotels Ltd,
509449,BHAGWOX,Bhagawati Oxygen Ltd,
509470,BOMOXY-B1,Bombay Oxygen Investments Ltd,
509472,CRAVATEX,Cravatex Ltd,
509480,BERGEPAINT,Berger Paints India Ltd,
509486,CAPRIHANS,Caprihans India Ltd-$,
509488,GRAPHITE,Graphite India Ltd,
509496,CEMPRO,Cemindia Projects Ltd,
509525,EMPIND,Empire Industries Ltd,
509546,GRAVISSHO,Graviss Hospitality Ltd,
509557,GARFIBRES,Garware Technical Fibres Ltd,
509563,GARWAMAR,Garware Marine Industries Ltd,
509567,GOACARBON,Goa Carbon Ltd-$,
509597,HARDCAS,Hardcastle & Waud Manufacturing Company Ltd,
509631,HEG,HEG Ltd,
509635,HINDCOMPOS,Hindustan Composites Ltd,
509650,ZHINDHSG,Hindustan Housing Company Ltd,
509675,BIRLANU,Birlanu Ltd,
509692,INDIANCARD,Indian Card Clothing Company Ltd,
509709,INTLCONV,International Conveyors Ltd,
509715,JAYSREETEA,Jay Shree Tea & Industries Ltd,
509732,KOTIC,Kothari Industrial Corporation Ltd,
509760,MODRNSH,Modern Shares & Stockbrokers Ltd,
509762,MAPROIN,Mapro Industries Ltd,
509782,OSEASPR,Oseaspre Consultants Ltd,
509820,HUHTAMAKI,Huhtamaki India Ltd,
509835,PREMSYN,Premier Synthetics Ltd,
509845,RJSHAH,RJ Shah & Company Ltd,
509870,SHAHCON,Shah Construction Company Ltd,
509874,SHALPAINTS,Shalimar Paints Ltd-$,
509887,SINNAR,Sinnar Bidi Udyog Ltd,
509895,HINDMILL,Hindoostan Mills Ltd,
509910,ZSOUTGAS,Southern Gas Ltd,
509917,TECHCON,Technojet Consultants Ltd,
509930,SUPREMEIND,Supreme Industries Ltd,
509945,THACKER,Thacker & Company Ltd,
509953,TRADWIN,Trade Wings Ltd,
509960,UPHOT,UP Hotels Ltd,
509966,VSTIND,VST Industries Ltd,
510245,SWASTIVI,Swasti Vinayaka Synthetics Ltd,
511000,MADHUSE,Madhusudan Securities Ltd,
511012,YAMNINV,Yamini Investments Company Ltd,
511016,PREMCAP,Premier Capital Services Ltd,
511018,ZMILGFIN,Milgrey Finance & Investments Ltd,
511034,JINDRILL,Jindal Drilling & Industries Ltd,
511038,ZARCOLEA,Arco Leasing Ltd,
511048,KUSUMEL,Kusam Electrical Industries Ltd,
511060,JUMBFNL,Jumbo Finance Ltd,
511066,SAKTHIFIN,Sakthi Finance Ltd,
511074,EASYFIN,Easy Fincorp Ltd,
511076,AEROENTER,Aeroflex Enterprises Ltd-$,
511092,JMDVL,JMD Ventures Ltd,
511096,TVOLCON,Tivoli Construction Ltd,
511108,SHIVATEX,Shiva Texyarn Ltd,
511110,VBDESAI,V B Desai Financial Services Ltd,
511116,QUADRANT,Quadrant Televentures Ltd-$,
511122,1STCUS,First Custodian Fund India Ltd,
511131,KAMANWALA,Kamanwala Housing Construction Ltd,
511147,WSFX,WSFx Global Pay Ltd,
511153,ANJANIFOODS,Anjani Foods Ltd,
511169,RKDAGRRTL,RKD Agri & Retail Ltd,
511176,PARSHWANA,Parshwanath Corporation Ltd,
511185,RAJVI,Rajvi Logitrade Ltd,
511187,MILLENNIUM,Millennium Online Solutions ( India ) Ltd,
511194,ICDSLTD,ICDS Ltd,
511196,CANFINHOME,Can Fin Homes Ltd,
511200,MUNCAPM,Munoth Capital Markets Ltd,
511208,IVC,IL&FS Investment Managers Ltd,
511218,SHRIRAMFIN,Shriram Finance Ltd,
511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,
511246,BOMTALKIES,Bombay Talkies Ltd,
511254,SAGARSYST,Sagar Systech Ltd,
511260,ICONIKSPEV,Iconik Sports And Events Ltd,
511333,VLSFINANCE,VLS Finance Ltd,
511355,INDCEMCAP,India Cements Capital Ltd,
511359,ADMANUM,Ad-Manum Finance Ltd,
511377,MEHIF,Mehta Integrated Finance Ltd,
511391,INTRGLB,Inter Globe Finance Ltd,
511401,MCLTD,Munoth Communication Ltd,
511411,SHRISTI,Shristi Infrastructure Development Corporation Ltd,
511413,CREST,Crest Ventures Ltd,
511431,VAKRANGEE,Vakrangee Ltd-$,
511441,GUJCRED,Gujarat Credit Corporation Ltd,
511447,SYLPH,Sylph Industries Ltd,
511451,DHARFIN,Dharani Finance Ltd,
511463,ALEXANDER,Alexander Stamps And Coin Ltd,
511473,INDBANK,Indbank Merchant Banking Services Ltd,
511493,SHRYDUS,Shrydus Industries Ltd,
511501,BHARAT,Bharat Bhushan Finance & Commodity Brokers Ltd,
511505,CAPTRUST,Capital Trust Ltd,
511507,USHAKIRA,Ushakiran Finance Ltd,
511509,VIVOBIOT,Vivo Bio Tech Ltd,
511523,VEERHEALTH,Veerhealth Care Ltd,
511525,PANINDIAC,Pan India Corporation Ltd,
511533,SAHARAHOUS,Sahara Housingfina Corporation Ltd,
511535,NDASEC,NDA Securities Ltd,
511539,SUPRATRE,Supra Trends Ltd,
511543,GSBFIN,GSB Finance Ltd,
511549,MORARKFI,Morarka Finance Ltd,
511551,MONARCH,Monarch Networth Capital Ltd,
511557,PROFINC,Pro Fin Capital Services Ltd,
511559,TEAMGTY,Team India Guaranty Ltd,
511563,SANCF,Sanchay Finvest Ltd,
511571,CRESCENTIS,Crescentis Capital Ltd,
511577,MANTRA,Mantra Capital Ltd,
511585,BEFOUNDMOL,Befound Movement Ltd,
511589,AVONMORE,Avonmore Capital & Management Services Ltd,
511593,LIBORDFIN,Libord Finance Ltd,
511601,YASHMGM,Yash Management & Satellite Ltd,
511605,ARIHANTCAP,Arihant Capital Markets Ltd,
511609,ISLCONSUL,ISL Consulting Ltd,
511611,DCMFINSERV,DCM Financial Services Ltd,
511626,RRFIN,RR Financial Consultants Ltd,
511628,FEDDERSHOL,Fedders Holding Ltd,
511630,SAMBHAAV,Sambhaav Media Ltd,
511636,DJSSS,DJS Stock & Shares Ltd,
511654,SUGALDAM,Sugal & Damani Share Brokers Ltd,
511658,NETTLINX,Nettlinx Ltd,
511664,BGIL,BGIL Films & Technologies Ltd,
511672,SCANSTL,Scan Steels Ltd,
511676,GICHSGFIN,GIC Housing Finance Ltd,
511692,AJCON,Ajcon Global Services Ltd,
511696,CHRTEDCA,Chartered Capital & Investment Ltd,
511700,STANCAP,Standard Capital Markets Ltd,
511702,YOGI,YOGI Ltd,
511710,CUBIFIN,Cubical Financial Services Ltd,
511712,RELICTEC,Relic Technologies Ltd,
511714,NIMBSPROJ,Nimbus Projects Ltd,
511716,INVIGO,Invigorated Business Consulting Ltd,
511724,BAIDFIN,Baid Finserv Ltd,
511726,VIPULLTD,Vipul Ltd,
511728,KZLFIN,KZ Leasing & Finance Ltd,
511738,MEHSECU,Mehta Securities Ltd,
511740,RFL,Ruparel Food Products Ltd,
511742,UGROCAP,Ugro Capital Ltd,
511754,SAHLIBHFI,Shalibhadra Finance Ltd,
511756,ABIRAFN,Abirami Financial Services India Ltd,
511758,MANSIFIN,Mansi Finance (Chennai) Ltd,
511764,AASTAFIN,Aastamangalam Finance Ltd,
511766,MUTHOOTCAP,Muthoot Capital Services Ltd,
511768,MASTERTR,Master Trust Ltd,
512004,ZNILKENG,Nilkanth Engineering Ltd,
512008,EFCIL,EFC (I) Ltd,
512014,SOBME,Sobhagya Mercantile Ltd,
512018,TTGIL,Tomorrow Technologies Global Innovations Ltd,
512020,ZSARACOM,Saraswati Commercial India Ltd,
512022,WINROC,Winro Commercial India Ltd,
512025,ASGARD,Asgard Alcobev Ltd,
512026,VEGA,Vega Jewellers Ltd,
512036,SKYBIOTECH,Skybiotech Healthcare Ltd,
512038,TCC,TCC Concept Ltd,
512047,ROYALIND,Royal India Corporation Ltd,
512048,DHANSAFAL,Dhansafal Finserve Ltd,
512060,SHYAM,Ventura Guaranty Ltd,
512062,TANDHANIN,Tandhan Industries Ltd,
512063,WARDHEALTH,Wardwizard Healthcare Ltd,
512064,VISVEN,Vishvprabha Ventures Ltd,
512065,MRUTR,Mrugesh Trading Ltd,
512068,DECNGOLD,Deccan Gold Mines Ltd,
512070,UPL,UPL Ltd,
512091,GDIL,Global Defence Industries Ltd,
512093,CRANESSOFT,Cranes Software International Ltd,
512097,SAICOM,Saianand Commercial Ltd,
512099,EY,Eyantra Ventures Ltd,
512101,TRIPR,Triochem Products Ltd,
512103,NIDHGRN,Nidhi Granites Ltd,
512109,AVIVA,Aviva Industries Ltd,
512115,ROSEMER,Rose Merc Ltd,
512117,TWIROST,Twin Roses Trades & Agencies Ltd,
512131,SIGIND,Signet Industries Ltd,
512147,KAJALSY,Kajal Synthetics & Silk Mills Ltd,
512149,AVANCE,Avance Technologies Ltd,
512153,MLINDLTD,M Lakhamsi Industries Ltd,
512157,TERRAREAL,Terraform Realstate Ltd,
512161,SECURKLOUD,Securekloud Technologies Ltd,
512165,ABANSENT,Abans Enterprises Ltd,
512169,CAPRICORN,Capricorn Systems Global Solutions Ltd,
512175,VAMA,Vama Industries Ltd,
512179,SUNTECK,Sunteck Realty Ltd,
512195,BENTCOM,Bentley Commercial Enterprises Ltd,
512197,SILVERO,Silveroak Commercials Ltd,
512213,CLASELE,Classic Electricals Ltd,
512217,PRISMMEDI,Prism Medico and Pharmacy Ltd,
512221,SPVGLOBAL,SPV Global Trading Ltd,
512229,VERITAS,Veritas (India) Ltd,
512237,JAICORPLTD,Jai Corp Ltd,
512245,ZNIVITRD,Nivi Trading Ltd,
512247,ASHCAP,Ashirwad Capital Ltd,
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,
512261,BAJGLOB,Bajaj Global Ltd,
512265,AVONMERC,Avon Mercantile Ltd,
512267,MMWL,Media Matrix Worldwide Ltd,
512271,TASHIND,Tashi India Ltd,
512277,AUTOINT,Autoriders International Ltd,
512291,ZSPEEDCO,Speedage Commercials Ltd,
512296,BHAGYANGR,Bhagyanagar India Ltd,
512301,CHMBBRW,Chambal Breweries & Distilleries Ltd,
512303,ZMANSOON,Mansoon Trading Company Ltd,
512307,TYPHOON,Typhoon Holdings Ltd,
512329,SGMART,SG Mart Ltd,
512344,ARAVALIS,Aravali Securities & Finance Ltd,
512345,LEXGLOBAL,Lexora Global Ltd,
512361,CUPIDALBV,Cupid Breweries And Distilleries Ltd,
512367,ZSHERAPR,Sheraton Properties & Finance Ltd,
512377,MAGANTR,Magnanimous Trade & finance Ltd,
512379,CRSL,Cressanda Railway Solutions Ltd,
512381,STARTECK,Starteck Finance Ltd,
512393,SHARDUL,Shardul Securities Ltd,
512399,SERA,Sera Investments & Finance India Ltd,
512404,BENGALS,Bengal Steel Industries Ltd,
512408,UNIWSEC,Uniworth Securities Ltd,
512415,MERCTRD,Mercury Trade Links Ltd,
512425,NIRAVCOM,Nirav Commercials Ltd,
512431,WHITHAL,White Hall Commercial Company Ltd,
512433,ASUTENT,Asutosh Enterprise Ltd,
512437,APOLLOFI,Apollo Finvest India Ltd,
512439,ESQRMON,Esquire Money Guarantees Ltd,
512441,ENBETRD,Enbee Trade & Finance Ltd,
512443,GANONPRO,Ganon Products Ltd,
512445,DEVITRD,Devinsu Trading Ltd,
512453,SHRJAGP,Shri Jagdamba Polymers Ltd,
512455,LLOYDSME,Lloyds Metals and Energy Ltd,
512461,PUNCTRD,Punctual Trading Ltd,
512463,LLOYDSENT,Lloyds Enterprises Ltd,
512477,BETXIND,Betex India Ltd,
512479,VIRYA,Virya Resources Ltd,
512485,DHANCOT,Dhanlaxmi Cotex Ltd,
512489,OASISEC,Oasis Securities Ltd,
512493,GARNETINT,Garnet International Ltd,
512499,SHALPRO,Shalimar Productions Ltd,
512505,MEENST,Meenakshi Steel Industries Ltd,
512511,VARUNME,Varun Mercantile Ltd,
512517,VINVANI,Vinayak Vanijya Ltd,
512519,DONEAR,Donear Industries Ltd-$,
512527,SUPER,Super Sales India Ltd-$,
512529,VIYASH,Viyash Scientific Ltd,
512531,STCINDIA,State Trading Corporation of India Ltd,
512553,ZENITHEXPO,Zenith Exports Ltd,
512559,KOHINOOR,Kohinoor Foods Ltd,
512565,NEELKANTH,Neelkanth Ltd-$,
512573,AVANTIFEED,Avanti Feeds Ltd-$,
512587,ZODJRDMKJ,Zodiac-JRD-MKJ Ltd,
512589,SITAENT,Sita Enterprises Ltd,
512591,PULSRIN,Pulsar International Ltd,
512595,MANBRO,Manbro Industries Ltd,
512597,KEYFINSERV,Keynote Financial Services Ltd,
512599,ADANIENT,Adani Enterprises Ltd,
512600,ASTALLTD,Astal Laboratories Ltd,
512604,HARIAEXPO,Haria Exports Ltd-$,
512608,BHANDARI,Bhandari Hosiery Exports Ltd,
512618,RLF,RLF Ltd,
512624,REGENTRP,Regent Enterprises Ltd,
512626,ORBTEXP,Orbit Exports Ltd,
512634,SAVERA,Savera Industries Ltd,
513005,CHROME,Chrome Silicon Ltd-$,
513012,ZJEETMAC,Jeet Machine Tools Ltd,
513023,NAVA,Nava Ltd,
513039,ZHINUDYP,Hindusthan Udyog Ltd,
513043,REMIEDEL,Remi Edelstahl Tubulars Ltd,
513059,GSAUTO,GS Auto International Ltd,
513063,TRANSFRE,Trans Freight Containers Ltd,
513097,SBCL,Shivalik Bimetal Controls Ltd,
513108,GANDHITUBE,Gandhi Special Tubes Ltd-$,
513117,AMFORG,Amforge Industries Ltd,
513119,ONIXSOLAR,Onix Solar Energy Ltd,
513121,ORICONENT,Oricon Enterprises Ltd-$,
513149,ACROW,Acrow India Ltd,
513173,STLSTRINF,Steel Strips Infrastructures Ltd,
513228,PENIND,Pennar Industries Ltd-$,
513250,JYOTISTRUC,Jyoti Structures Ltd,
513252,JAYUSH,Jay Ushin Ltd,
513262,SSWL,Steel Strips Wheels Ltd-$,
513269,MANINDS,Man Industries (India) Ltd-$,
513295,IMEC,Imec Services Ltd,
513303,MDRNSTL,Modern Steels Ltd-$,
513307,BELDING,Belding India Ltd,
513337,GUJTLRM,Gujarat Toolroom Ltd,
513349,AJMERA,Ajmera Realty & Infra India Ltd,
513353,COCHINM,Cochin Minerals & Rutiles Ltd-$,
513361,INDIAHOMES,India Homes Ltd,
513369,KVFORGE,Krishanveer Forge Ltd,
513375,CARBORUNIV,Carborundum Universal Ltd,
513377,MMTC,MMTC Ltd,
513397,VALLABHSQ,Vallabh Steels Ltd-$,
513418,SMFIL,Smiths & Founders (India) Ltd,
513422,BLOIN,Bloom Industries Ltd,
513430,MAITRI,Maitri Enterprises Ltd,
513436,SHAHALLOYS,Shah Alloys Ltd,
513452,ELANGO,Elango Industries Ltd,
513456,KANSHST,Kanishk Steel Industries Ltd,
513460,MAHALXSE,Mahalaxmi Seamless Ltd-$,
513472,SIMPLEXCAS,Simplex Castings Ltd,
513488,SSWRL,Shree Steel Wire Ropes Ltd,
513496,SIZEMASTER,Sizemasters Technology Ltd,
513498,SOUTHMG,Southern Magnesium & Chemicals Ltd,
513502,BAROEXT,Baroda Extrusion Ltd,
513507,GUJCONT,Gujarat Containers Ltd,
513509,KALYANIFRG,Kalyani Forge Ltd,
513511,PANCHMAHQ,Panchmahal Steel Ltd,
513513,ADITYA,Aditya Ispat Ltd,
513517,STEELCAS,Steelcast Ltd,
513519,PITTIENG,Pitti Engineering Ltd-$,
513528,GLITTEKG,Glittek Granites Ltd,
513532,PRADPME,Pradeep Metals Ltd,
513536,GNRL,Gujarat Natural Resources Ltd,
513544,MSCTC,Mardia Samyoung Capillary Tubes Company Ltd,
513548,SHRDAIS,Sharda Ispat Ltd,
513554,MAHASTEEL,Mahamaya Steel Industries Ltd,
513566,NOVIS,Nova Iron & Steel Ltd,
513575,STERPOW,Sterling Powergensys Ltd,
513579,FFPL,Foundry Fuel Products Ltd,
513599,HINDCOPPER,Hindustan Copper Ltd,
513629,TULSYAN,Tulsyan NEC Ltd-$,
513642,AXELPOLY,Axel Polymers Ltd,
513683,NLCINDIA,NLC India Ltd,
513687,SPECTRA,Spectra Industries Ltd,
513693,KAJARIR,KIC Metaliks Ltd,
513699,SOLIDSTON,Solid Stone Company Ltd,
513709,SHILGRAVQ,Shilp Gravures Ltd-$,
513713,WHITEORG,White Organic Agro Ltd,
513721,MFSINTRCRP,MFS Intercorp Ltd,
513729,AROGRANITE,Aro Granite Industries Ltd-$,
514010,RUDRAECO,Rudra Ecovation Ltd,
514028,RAJKSYN,Rajkamal Synthetics Ltd,
514030,DEEPAKSP,Deepak Spinners Ltd-$,
514036,LOYALTEX,Loyal Textile Mills Ltd-$,
514043,HIMATSEIDE,Himatsingka Seide Ltd,
514045,BSL,BSL Ltd,
514060,NEWTRAC,Newtrac Foods & Beverages Ltd,
514087,PBMPOLY,PBM Polytex Ltd-$,
514113,ADINATH,Adinath Textiles Ltd,
514138,SURYALA,Suryalata Spinning Mills Ltd-$,
514142,TTL,T T Ltd-$,
514162,WELSPUNLIV,Welspun Living Ltd,
514165,INDIANACRY,Indian Acrylics Ltd,
514167,GANECOS,Ganesha Ecosphere Ltd,
514171,CEETAIN,Ceeta Industries Ltd,
514175,VARDMNPOLY,Vardhman Polytex Ltd,
514177,RISHYRN,Rishab Special Yarns Ltd,
514183,BLACKROSE,Black Rose Industries Ltd,
514197,STCORP,S & T Corporation Ltd,
514211,SUMEETINDS,Sumeet Industries Ltd-$,
514223,RAMGOPOLY,Ramgopal Polytex Ltd,
514234,SANGAMIND,Sangam India Ltd,
514236,TTLEL,TTL Enterprises Ltd,
514238,MKVENTURES,Mkventures Capital Ltd,
514240,KUSHIND,Kush Industries Ltd,
514248,SRECR,Sreechem Resins Ltd,
514260,SURBHIN,Surbhi Industries Ltd,
514264,SEASONST,Seasons Textiles Ltd-$,
514266,ZENIFIB,Zenith Fibres Ltd-$,
514272,BHILSPIN,Bhilwara Spinners Ltd,
514274,VGL,Varvee Global Ltd,
514280,SANTETX,Sanrhea Technical Textiles Ltd,
514286,ASHIMASYN,Ashima Ltd,
514300,PIONEEREMB,Pioneer Embroideries Ltd-$,
514302,VIPPYSP,Vippy Spinpro Ltd,
514312,JAIHIND,Jaihind Industries Ltd,
514316,RAGHUSYN,Raghuvir Synthetics Ltd,
514318,JATTAINDUS,Jattashankar Industries Ltd,
514322,KAMADGIRI,Kamadgiri Fashion Ltd-$,
514324,OMNITEX,Omnitex Industries India Ltd,
514326,PATSPINLTD,Patspin India Ltd,
514330,ONEGLOBAL,One Global Service Provider Ltd,
514332,NEOINFRA,Neo Infracon Ltd,
514336,CCME,CCME Global Ltd,
514348,WINSOME,Winsome Yarns Ltd,
514354,PREMIERPOL,Premier Polyfilm Ltd,
514358,EVERFIN,Everlon Financials Ltd,
514360,KRRAIL,K&R Rail Engineering Ltd,
514378,YARNSYN,Yarn Syndicate Ltd,
514386,GUJCOTEX,Gujarat Cotex Ltd,
514400,GARWSYN,Garware Synthetics Ltd,
514402,ECOHOTELS,Eco Hotels And Resorts Ltd,
514412,SARUPINDUS,Sarup Industries Ltd-$,
514414,OXFORDIN,Oxford Industries Ltd,
514418,MANORG,Mangalam Organics Ltd,
514428,HINDADH,Hindustan Adhesives Ltd,
514440,BPAGRI,Blue Pearl Agriventures Ltd,
514442,SRIKPRIND,Sri KPR Industries Ltd,
514448,JYOTIRES,Jyoti Resins & Adhesives Ltd,
514450,MHLXMIRU,Mahalaxmi Rubtech Ltd,
514454,SOUTLAT,Southern Latex Ltd,
514470,WINSOMTX,Winsome Textile Industries Ltd-$,
515008,MODINSU,Modern Insulators Ltd,
515018,REGENCERAM,Regency Ceramics Ltd,
515030,ASAHIINDIA,Asahi India Glass Ltd,
515037,MURUDCERA,Murudeshwar Ceramics Ltd,
515043,SEKURITIND,Saint Gobain Sekurit India Ltd,
515055,ANANTRAJ,Anant Raj Ltd-$,
515059,MADHUDIN,Madhusudan Industries Ltd,
515085,RESTILE,Restile Ceramics Ltd,
515093,MADHAV,Madhav Marbles & Granites Ltd,
515147,HALDYNGL,Haldyn Glass Ltd-$,
516003,DUROPLY,Duroply Industries Ltd,
516016,SHREYANIND,Shreyans Industries Ltd-$,
516020,AGIOPAPER,Agio Paper & Industries Ltd-$,
516022,STARPAPER,Star Paper Mills Ltd,
516030,PAKKA,Pakka Ltd-$,
516032,TAHMARENT,Tahmar Enterprises Ltd,
516038,KSSMART,KS Smart Technologies Ltd,
516062,NATPLY,National Plywood Industries Ltd,
516064,ARROWGREEN,Arrow Greentech Ltd,
516072,VISHNU,Vishnu Chemicals Ltd,
516078,JUMBO,Jumbo Bag Ltd,
516082,NRAIL,NR Agarwal Industries Ltd,
516092,3PLAND,3P Land Holdings Ltd,
516096,SANPA,Sangal Papers Ltd,
516098,VENTURA,Ventura Textiles Ltd,
516106,SHKARTP,Shree Karthik Papers Ltd,
516108,STHINPA,South India Paper Mills Ltd,
516110,FAMILYCARE,Family Care Hospitals Ltd,
517015,VINDHYATEL,Vindhya Telelinks Ltd,
517035,RIR,RIR Power Electronics Ltd,
517041,ADOR,Ador Welding Ltd,
517044,IDM,International Data Management Ltd,
517059,SALZERELEC,Salzer Electronics Ltd-$,
517063,JETKINGQ,Jetking Infotrain Ltd,
517077,INDAGIV,Ind Agiv Commerce Ltd,
517096,APLAB,Aplab Ltd-$,
517119,PCS,PCS Technology Ltd,
517146,USHAMART,Usha Martin Ltd,
517166,SPELS,SPEL Semiconductor Ltd,
517168,SUBROS,Subros Ltd,
517170,EDVENSWA,Edvenswa Enterprises Ltd,
517172,PERVASIVE,Pervasive Commodities Ltd,
517174,HONAUT,Honeywell Automation India Ltd,
